,old_link,image,item_in_class_art,item,link,primary,secondary
2689,https://www.minted.com//product/wall-art-prints/MIN-8TD-GNA/swirling-reflection,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2717art.jpg,2689art.jpg,https://www.minted.com//product/wall-art-prints/MIN-8TD-GNA/swirling-reflection,[227.23432168 229.76390056 233.08278314],[162.22843178 180.26386007 188.36773182]
2690,https://www.minted.com//product/wall-art-prints/MIN-K1X-GNA/cooking-with-spices-and-herbs,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2718art.jpg,2690art.jpg,https://www.minted.com//product/wall-art-prints/MIN-K1X-GNA/cooking-with-spices-and-herbs,[199.29965714 190.67940089 174.02832978],[104.13370324  84.06796877  94.32124395]
2691,https://www.minted.com//product/wall-art-prints/MIN-07H-NNA/fiesta-turtleneck,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2719art.jpg,2691art.jpg,https://www.minted.com//product/wall-art-prints/MIN-07H-NNA/fiesta-turtleneck,[102.19289469 142.44756317 147.525083  ],[223.23455445 221.10146299 221.00416971]
2692,https://www.minted.com//product/wall-art-prints/MIN-19E-GNA/life-is-sweet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2720art.jpg,2692art.jpg,https://www.minted.com//product/wall-art-prints/MIN-19E-GNA/life-is-sweet,[235.99124049 222.74340825 223.65972984],[201.67296722  85.9608344   92.33455371]
2693,https://www.minted.com//product/wall-art-prints/MIN-41I-GNA/love,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2721art.jpg,2693art.jpg,https://www.minted.com//product/wall-art-prints/MIN-41I-GNA/love,[156.56991824 121.02830549 130.14010116],[228.86429601 220.11450533 222.69211359]
2694,https://www.minted.com//product/wall-art-prints/MIN-1CH-GNA/egg-chair-bear,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2722art.jpg,2694art.jpg,https://www.minted.com//product/wall-art-prints/MIN-1CH-GNA/egg-chair-bear,[105.32353109 172.23848194 180.58665367],[199.14615469 216.47046056 222.69322879]
2695,https://www.minted.com//product/wall-art-prints/MIN-9OU-GNA/eat,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2723art.jpg,2695art.jpg,https://www.minted.com//product/wall-art-prints/MIN-9OU-GNA/eat,[219.29450546 222.50592506 222.3584663 ],[ 92.03422946 126.58942786 116.89938736]
2696,https://www.minted.com//product/wall-art-prints/MIN-LQP-GNA/grass-with-seed,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2724art.jpg,2696art.jpg,https://www.minted.com//product/wall-art-prints/MIN-LQP-GNA/grass-with-seed,[230.02653998 227.79236681 228.96586179],[147.88617566 145.17530483 145.01931399]
2697,https://www.minted.com//product/wall-art-prints/MIN-JFZ-GNA/home-sweet-home,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2725art.jpg,2697art.jpg,https://www.minted.com//product/wall-art-prints/MIN-JFZ-GNA/home-sweet-home,[230.52782655 230.07936212 232.17723168],[ 90.00218367 115.70913502 130.17644062]
2698,https://www.minted.com//product/wall-art-prints/MIN-K1Z-GNA/drink-more-coffee,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2726art.jpg,2698art.jpg,https://www.minted.com//product/wall-art-prints/MIN-K1Z-GNA/drink-more-coffee,[107.39702249 107.36738767 107.38224284],[225.5686365  225.03401785 225.28600523]
2699,https://www.minted.com//product/wall-art-prints/MIN-Y6K-GNA/whale-series-four,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2727art.jpg,2699art.jpg,https://www.minted.com//product/wall-art-prints/MIN-Y6K-GNA/whale-series-four,[103.34795173 101.9567727  100.63808299],[185.33424848 184.4144043  185.3529008 ]
2700,https://www.minted.com//product/wall-art-prints/MIN-6PD-GNA/teal-horizons,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2728art.jpg,2700art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6PD-GNA/teal-horizons,[196.56921358 195.55486985 196.33340393],[94.9711378  94.80996546 94.96958555]
2701,https://www.minted.com//product/wall-art-prints/MIN-W6S-GNA/yosemite-falls-i,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2729art.jpg,2701art.jpg,https://www.minted.com//product/wall-art-prints/MIN-W6S-GNA/yosemite-falls-i,[ 66.49085281  82.98348809 104.97930542],[149.69877182 164.99528352 180.61101457]
2702,https://www.minted.com//product/wall-art-prints/MIN-VFF-GNA/hawaii-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2730art.jpg,2702art.jpg,https://www.minted.com//product/wall-art-prints/MIN-VFF-GNA/hawaii-in-paint,[ 50.88998646 136.89681772 161.5395125 ],[182.61793988 198.25260662 205.54117183]
2703,https://www.minted.com//product/wall-art-prints/MIN-6O6-GNA/georgia-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2731art.jpg,2703art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6O6-GNA/georgia-in-paint,[198.94910648 210.58657856 217.4314408 ],[ 87.9556201  126.01726765 172.3431729 ]
2704,https://www.minted.com//product/wall-art-prints/MIN-I0Q-GNA/florida-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2732art.jpg,2704art.jpg,https://www.minted.com//product/wall-art-prints/MIN-I0Q-GNA/florida-in-paint,[102.61804422 136.22262947 147.59840481],[170.86054933 199.98160996 209.18111576]
2705,https://www.minted.com//product/wall-art-prints/MIN-XXP-GNA/california-bear,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2733art.jpg,2705art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XXP-GNA/california-bear,[162.49380656 157.90286246 101.17751321],[234.56806176 234.06362532 231.27709297]
2706,https://www.minted.com//product/wall-art-prints/MIN-A5J-GNA/brooklyn-bridge,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2734art.jpg,2706art.jpg,https://www.minted.com//product/wall-art-prints/MIN-A5J-GNA/brooklyn-bridge,[164.24907714 154.45989631 118.02647793],[234.13943337 233.32529041 229.66124726]
2707,https://www.minted.com//product/wall-art-prints/MIN-FGL-GNA/arizona-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2735art.jpg,2707art.jpg,https://www.minted.com//product/wall-art-prints/MIN-FGL-GNA/arizona-in-paint,[161.16234667 140.33446415 110.57598654],[233.04118815 232.39611063 228.8709928 ]
2708,https://www.minted.com//product/wall-art-prints/MIN-5R1-GNA/arc-de-triomphe,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2736art.jpg,2708art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5R1-GNA/arc-de-triomphe,[237.14549443 228.37511897 225.67625537],[201.92067961 127.40746979 114.11157965]
2709,https://www.minted.com//product/wall-art-prints/MIN-TW1-GNA/abound,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2737art.jpg,2709art.jpg,https://www.minted.com//product/wall-art-prints/MIN-TW1-GNA/abound,[221.38506745 219.88835093 221.05481092],[66.54968322 66.52093194 66.54334762]
2710,https://www.minted.com//product/wall-art-prints/MIN-L7O-GNA/modern-day-camp-out,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2738art.jpg,2710art.jpg,https://www.minted.com//product/wall-art-prints/MIN-L7O-GNA/modern-day-camp-out,[230.75801788 230.15755981 228.14130703],[137.79763079 134.4571093  121.71256967]
2711,https://www.minted.com//product/wall-art-prints/MIN-8G8-GNA/worry-lines,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2739art.jpg,2711art.jpg,https://www.minted.com//product/wall-art-prints/MIN-8G8-GNA/worry-lines,[174.71906096 145.26225095 104.50486508],[234.32971999 233.78496726 230.0329017 ]
2712,https://www.minted.com//product/wall-art-prints/MIN-9TH-GNA/westminster-abbey,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2740art.jpg,2712art.jpg,https://www.minted.com//product/wall-art-prints/MIN-9TH-GNA/westminster-abbey,[155.86537257 149.82251444 122.95048586],[232.41892015 231.90837788 227.01633694]
2713,https://www.minted.com//product/wall-art-prints/MIN-3CY-GNA/the-humbly-hummingbird,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2742art.jpg,2713art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3CY-GNA/the-humbly-hummingbird,[205.89749692 212.77072984 219.13299682],[ 95.99981398 150.81596645 145.1634075 ]
2714,https://www.minted.com//product/wall-art-prints/MIN-GRK-GNA/taj-mahal,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2743art.jpg,2714art.jpg,https://www.minted.com//product/wall-art-prints/MIN-GRK-GNA/taj-mahal,[231.96569787 225.80021525 223.17981847],[191.49106691 158.16700401 133.81993694]
2715,https://www.minted.com//product/wall-art-prints/MIN-8LA-GNA/st-louis-arch,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2744art.jpg,2715art.jpg,https://www.minted.com//product/wall-art-prints/MIN-8LA-GNA/st-louis-arch,[185.94198056  97.54422027  92.20030541],[ 95.75929519 130.99399773  95.3348238 ]
2716,https://www.minted.com//product/wall-art-prints/MIN-FPG-GNA/space-needle,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2746art.jpg,2716art.jpg,https://www.minted.com//product/wall-art-prints/MIN-FPG-GNA/space-needle,[ 98.40868878 119.45097924 163.72121549],[229.92604581 192.34906437 176.73251933]
2717,https://www.minted.com//product/wall-art-prints/MIN-CH7-GNA/sacre-coeur,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2747art.jpg,2717art.jpg,https://www.minted.com//product/wall-art-prints/MIN-CH7-GNA/sacre-coeur,[186.58035114 206.87731138 203.94040061],[38.50647855 43.30904339 42.51976788]
2718,https://www.minted.com//product/wall-art-prints/MIN-BGY-GNA/pier-perspective,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2748art.jpg,2718art.jpg,https://www.minted.com//product/wall-art-prints/MIN-BGY-GNA/pier-perspective,[235.21233019 231.9619478  230.2168762 ],[191.80799419 140.02142734 113.83220977]
2719,https://www.minted.com//product/wall-art-prints/MIN-I64-GNA/missouri-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2749art.jpg,2719art.jpg,https://www.minted.com//product/wall-art-prints/MIN-I64-GNA/missouri-in-paint,[232.18024853 233.02993325 232.49498408],[157.03438933 187.15590266 170.8293917 ]
2720,https://www.minted.com//product/wall-art-prints/MIN-XXJ-GNA/hop-on,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2750art.jpg,2720art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XXJ-GNA/hop-on,[214.86044834 214.88252313 215.51087377],[180.2165176  138.12148975 132.97276121]
2721,https://www.minted.com//product/wall-art-prints/MIN-PKI-GNA/colosseum,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2751art.jpg,2721art.jpg,https://www.minted.com//product/wall-art-prints/MIN-PKI-GNA/colosseum,[227.37142639 226.32371316 226.33670888],[ 49.98510541  93.89482126 105.28043571]
2722,https://www.minted.com//product/wall-art-prints/MIN-H2N-GNA/colorado-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2752art.jpg,2722art.jpg,https://www.minted.com//product/wall-art-prints/MIN-H2N-GNA/colorado-in-paint,[213.72866283 216.40265467 219.77107302],[ 57.23026265 108.26989162  93.89042734]
2723,https://www.minted.com//product/wall-art-prints/MIN-W47-GNA/churchill-downs,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2753art.jpg,2723art.jpg,https://www.minted.com//product/wall-art-prints/MIN-W47-GNA/churchill-downs,[ 67.52227655 114.76779839 112.14144466],[226.71493038 225.77316412 223.33721969]
2724,https://www.minted.com//product/wall-art-prints/MIN-6LG-GNA/chicago-skyline,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2754art.jpg,2724art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6LG-GNA/chicago-skyline,[ 63.30858548 110.00784254 114.96329768],[210.5537851  212.2932138  217.57861179]
2725,https://www.minted.com//product/wall-art-prints/MIN-SM1-GNA/boston-light,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2755art.jpg,2725art.jpg,https://www.minted.com//product/wall-art-prints/MIN-SM1-GNA/boston-light,[227.12387478 167.95870179 157.48920254],[125.21645816 178.14819778 176.50851847]
2726,https://www.minted.com//product/wall-art-prints/MIN-NN8-GNA/big-ben,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2756art.jpg,2726art.jpg,https://www.minted.com//product/wall-art-prints/MIN-NN8-GNA/big-ben,[225.06382564 225.52945029 228.11917584],[ 71.28230523  98.27135123 112.75799823]
2727,https://www.minted.com//product/wall-art-prints/MIN-701-GNA/neath-the-elms,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2757art.jpg,2727art.jpg,https://www.minted.com//product/wall-art-prints/MIN-701-GNA/neath-the-elms,[209.64053618 141.17035717 123.84060123],[234.67125675 224.93517173 223.08997625]
2728,https://www.minted.com//product/wall-art-prints/MIN-0ZT-GNA/parisian-lamp-posts,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2758art.jpg,2728art.jpg,https://www.minted.com//product/wall-art-prints/MIN-0ZT-GNA/parisian-lamp-posts,[228.72207583 225.81162743 227.59808899],[ 46.12254799 102.93828087 117.35497004]
2729,https://www.minted.com//product/wall-art-prints/MIN-WD0-GNA/pacific-grove,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2759art.jpg,2729art.jpg,https://www.minted.com//product/wall-art-prints/MIN-WD0-GNA/pacific-grove,[230.97685576 230.009894   229.05085326],[ 78.50067223 147.99626866 147.02841861]
2730,https://www.minted.com//product/wall-art-prints/MIN-SSY-GNA/dreaming-in-blue,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2760art.jpg,2730art.jpg,https://www.minted.com//product/wall-art-prints/MIN-SSY-GNA/dreaming-in-blue,[68.39607771 68.36943097 68.42919336],[136.38213862 136.35980653 136.376157  ]
2731,https://www.minted.com//product/wall-art-prints/MIN-WCK-GNA/cancun,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2761art.jpg,2731art.jpg,https://www.minted.com//product/wall-art-prints/MIN-WCK-GNA/cancun,[221.5388405  208.25401679 202.23160995],[148.5778962  143.36596931 145.56893184]
2732,https://www.minted.com//product/wall-art-prints/MIN-11W-GNA/playa-two,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2762art.jpg,2732art.jpg,https://www.minted.com//product/wall-art-prints/MIN-11W-GNA/playa-two,[176.51201146 190.23744958 169.69655995],[ 55.16619513 124.00730992  97.31766799]
2733,https://www.minted.com//product/wall-art-prints/MIN-SSH-GNA/hawaii-hibiscus-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2763art.jpg,2733art.jpg,https://www.minted.com//product/wall-art-prints/MIN-SSH-GNA/hawaii-hibiscus-bouquet,[205.14062826 195.67144947 193.39208748],[128.04590895 112.99491859 105.54610598]
2734,https://www.minted.com//product/wall-art-prints/MIN-03B-GNA/georgia-cherokee-rose-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2764art.jpg,2734art.jpg,https://www.minted.com//product/wall-art-prints/MIN-03B-GNA/georgia-cherokee-rose-bouquet,[194.69384317 191.15558623 180.35669322],[19.98351413 39.86133862 27.08686905]
2735,https://www.minted.com//product/wall-art-prints/MIN-SAZ-GNA/florida-orange-blossom-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2765art.jpg,2735art.jpg,https://www.minted.com//product/wall-art-prints/MIN-SAZ-GNA/florida-orange-blossom-bouquet,[42.15947677 62.27330524 55.06994617],[140.81099345 162.69776559 153.7284634 ]
2736,https://www.minted.com//product/wall-art-prints/MIN-Z2G-GNA/fire-grass,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2766art.jpg,2736art.jpg,https://www.minted.com//product/wall-art-prints/MIN-Z2G-GNA/fire-grass,[40.46658976 73.88216294 82.98282624],[135.1373806  167.15613243 148.29100498]
2737,https://www.minted.com//product/wall-art-prints/MIN-TUQ-GNA/contemplate,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2767art.jpg,2737art.jpg,https://www.minted.com//product/wall-art-prints/MIN-TUQ-GNA/contemplate,[233.3498828  230.87491054 230.57382622],[174.25504621 159.88837549 135.6431785 ]
2738,https://www.minted.com//product/wall-art-prints/MIN-6GH-GNA/colorado-blue-columbine-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2768art.jpg,2738art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6GH-GNA/colorado-blue-columbine-bouquet,[47.77884083 52.66652931 78.20386562],[230.19612421 230.7227749  233.07049359]
2739,https://www.minted.com//product/wall-art-prints/MIN-VFX-GNA/california-poppy-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2769art.jpg,2739art.jpg,https://www.minted.com//product/wall-art-prints/MIN-VFX-GNA/california-poppy-bouquet,[232.46052127 182.40287494 165.23437085],[217.10929903 122.51275793 115.67925233]
2740,https://www.minted.com//product/wall-art-prints/MIN-6GP-GNA/arizona-saguaro-bouquet,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2770art.jpg,2740art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6GP-GNA/arizona-saguaro-bouquet,[231.84365448 224.91940536 219.83076515],[158.24712193 120.87501837 103.17537844]
2741,https://www.minted.com//product/wall-art-prints/MIN-RII-GNA/washington-monument,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2771art.jpg,2741art.jpg,https://www.minted.com//product/wall-art-prints/MIN-RII-GNA/washington-monument,[223.72000948 223.63200569 225.91215031],[155.35509259 154.74360269 155.70758979]
2742,https://www.minted.com//product/wall-art-prints/MIN-6OD-GNA/virginia-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2772art.jpg,2742art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6OD-GNA/virginia-in-paint,[ 82.2689082  127.87929092 122.54225902],[218.38035869 218.92470771 220.40509527]
2743,https://www.minted.com//product/wall-art-prints/MIN-CSL-GNA/the-alamo,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2773art.jpg,2743art.jpg,https://www.minted.com//product/wall-art-prints/MIN-CSL-GNA/the-alamo,[179.96205707 175.00443092 173.61947567],[74.65685831 82.09432618 73.62195205]
2744,https://www.minted.com//product/wall-art-prints/MIN-I03-GNA/texas-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2774art.jpg,2744art.jpg,https://www.minted.com//product/wall-art-prints/MIN-I03-GNA/texas-in-paint,[230.87138739 227.70537432 224.21939093],[150.76238525 143.67300779 118.54060017]
2745,https://www.minted.com//product/wall-art-prints/MIN-S9Y-GNA/sydney-opera-house,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2775art.jpg,2745art.jpg,https://www.minted.com//product/wall-art-prints/MIN-S9Y-GNA/sydney-opera-house,[140.72757033 138.02570326 131.60179708],[231.33054183 231.11110084 230.23319156]
2746,https://www.minted.com//product/wall-art-prints/MIN-6NZ-GNA/south-carolina-in-paint,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2776art.jpg,2746art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6NZ-GNA/south-carolina-in-paint,[159.66144524 155.90116697 100.41439632],[234.54001856 234.08149523 230.87405885]
2747,https://www.minted.com//product/wall-art-prints/MIN-TVO-GNA/serenity-sky,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2777art.jpg,2747art.jpg,https://www.minted.com//product/wall-art-prints/MIN-TVO-GNA/serenity-sky,[172.3984091  171.74117212 172.20207188],[92.4461393  92.33793526 92.41102654]
2748,https://www.minted.com//product/wall-art-prints/MIN-CHG-GNA/san-diego-mission,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,2778art.jpg,2748art.jpg,https://www.minted.com//product/wall-art-prints/MIN-CHG-GNA/san-diego-mission,[146.76101336 107.30049521  95.21927206],[234.06252385 232.92051416 230.94050368]
